"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Regioaanduiding/Indelingswijziging wijken en buurten (code)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpraktijk (km)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 1 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 3 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 5 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpost (km)";"Gezondheid en welzijn/Afstand tot apotheek (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Afstand tot consultatiebureau (km)";"Gezondheid en welzijn/Fysiotherapeut/Afstand tot fysiotherapeut (km)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 1 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 3 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot grote supermarkt (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot ov. dagel. levensmiddelen (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 5 km (aantal)";"Detailhandel/Warenhuis/Afstand tot warenhuis (km)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 5 km (aantal)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 10 km (aantal)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 20 km (aantal)";"Horeca/Cafés en dergelijke/Afstand tot café e.d. (km)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 1 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 3 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 5 km (aantal)";"Horeca/Cafetaria's en dergelijke/Afstand tot cafetaria e.d. (km)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 1 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 3 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 5 km (aantal)";"Horeca/Restaurants/Afstand tot restaurant (km)";"Horeca/Restaurants/Aantal restaurants/Binnen 1 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 3 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 5 km (aantal)";"Horeca/Hotels en dergelijke/Afstand tot hotel e.d. (km)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 5 km (aantal)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 10 km (aantal)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 20 km (aantal)";"Kinderopvang/Kinderdagverblijf/Afstand tot kinderdagverblijf (km)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 1 km (aantal)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 3 km (aantal)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 5 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Afstand tot buitenschoolse opvang (km)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 1 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 3 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 5 km (aantal)";"Onderwijs/Basisonderwijs/Afstand tot school (km)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 1 km (aantal)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 10 km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 3  km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 5  km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 10  km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 10 km (aantal)";"Groenvoorzieningen/Openbaar groen/Afstand tot openbaar groen totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot park of plantsoen (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot dagrecreatief terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot bos (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat. terrein totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open droog nat. terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat natuurlijk terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot semi-openbaar groen totaal (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot sportterrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot volkstuin (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot verblijfsrecreatief terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot begraafplaats (km)";"Groenvoorzieningen/Afstand tot recreatief binnenwater (km)";"Verkeer en vervoer/Afstand tot oprit hoofdverkeersweg (km)";"Verkeer en vervoer/Treinstations/Afstand tot treinstations totaal (km)";"Verkeer en vervoer/Treinstations/Afstand tot belangrijk overstapstation (km)";"Vrije tijd en cultuur/Afstand tot bibliotheek (km)";"Vrije tijd en cultuur/Sport/Afstand tot binnenzwembad (km)";"Vrije tijd en cultuur/Sport/Afstand tot kunstijsbaan (km)";"Vrije tijd en cultuur/Museum/Afstand tot museum (km)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot podiumkunsten totaal (km)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot poppodium (km)";"Vrije tijd en cultuur/Bioscoop/Afstand tot bioscoop (km)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Afstand tot sauna (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot zonnebank (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot attractie (km)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 50 km (aantal)";"Afstand tot brandweerkazerne (km)"
"Burgen en Horsten";"'s-Gravenhage                           ";"Buurt     ";"BU05182569";"1";0,5;2;7,6;37,4;2,7;0,6;2,7;2,5;7;17;2,7;2,5;5;10;;;;;;0,5;2,3;17,7;55,3;0,5;7,5;71,1;287,9;2,7;5,6;20,4;44;0,9;1;15,4;97,6;0,5;4,5;55,1;280,4;0,7;1,8;73;451;1,8;37,7;97;157,6;0,4;3,1;31,9;99,7;0,3;4,1;22,9;72,8;0,4;3;11,8;41,9;0,5;6;21,1;59,4;0,5;4,1;16,5;47;2,6;2,6;12,9;34,5;;;;;;;;;;;;;;1,4;1,6;3,3;1,7;1,3;11;2,7;14;26,9;49;0,7;9,3;22,1;32;4,7;2,4;3,9;9,9;16;4,5;2,1;2,9;13;18;57,3;1,9
"Wijk 26 Bezuidenhout";"'s-Gravenhage                           ";"Wijk      ";"WK051826  ";"1";0,9;0,9;18,1;59,7;3,7;0,8;3,3;4,5;6,6;17;3,3;3,9;5;10;;;;;;0,4;4,2;35,9;84,3;0,4;14;173;550,5;1,6;7,3;21,9;44,1;0,5;5,9;63,2;236,7;0,4;10,6;185,4;404,6;0,3;23,6;310,6;674,3;0,7;50,8;104,7;157,1;0,3;8,2;53;172,6;0,5;3,6;35,6;111,5;0,6;1,9;18,8;70,1;1;11,9;26,5;66;1,8;8,1;20,9;50,4;1;7,3;15,2;37,2;;;;;;;;;;;;;;1,3;1;1,7;0,9;1,2;9,4;1,1;18,6;26,9;48,7;1,8;13,6;22,5;32;3,1;2,1;5,3;9,6;16;3,1;0,8;3,3;12,8;18;57;3,3
"Bezuidenhout-West";"'s-Gravenhage                           ";"Buurt     ";"BU05182664";"1";1,4;0,1;18,6;65,3;3,4;1,3;3,4;4,7;6;16,8;3,4;3,7;5;9,8;;;;;;0,4;2,9;37,9;89,6;0,7;5,3;201,2;598,9;1,4;7,5;22;43,9;0,8;1,7;83,7;260,7;0,6;9,5;218,2;423,1;0,4;17,3;364;702,9;0,8;52,3;107,2;156,4;0,4;4,5;55,6;185,9;0,5;1,5;34,1;118,7;0,8;1,1;19,1;75,4;0,7;11,2;27,1;67;2,2;7,7;20,9;50,5;0,7;7,4;15,3;37,5;;;;;;;;;;;;;;0,9;1,1;1,4;1,5;2;9;0,8;18,7;27,5;48;2;14,2;22,7;32;2,7;1,7;5,6;9,4;16;3,1;1,1;3;12,3;18;57;3,5
"Bezuidenhout-Midden";"'s-Gravenhage                           ";"Buurt     ";"BU05182665";"1";0,9;0,7;20,9;62,9;3,6;0,7;3,2;4,8;6,5;17;3,2;4;5;10;;;;;;0,5;4,9;39,4;88;0,3;16,5;197,5;581,1;1,5;7,6;22,4;44,1;0,4;5,6;73,9;250;0,3;11,7;211,1;416,2;0,2;26,9;349,4;690,7;0,6;51,2;107,3;157,1;0,3;9,4;59,8;180,9;0,5;3,4;40,4;116;0,5;2;22;73,6;0,9;13;26,7;66,9;1,8;9;21;50,6;0,9;8;15,3;37,5;;;;;;;;;;;;;;1,1;0,8;1,6;0,9;1,3;9,2;1;18,6;27,4;48,7;2;14;22,7;32;2,9;1,9;5,4;9,8;16;3;0,7;3,1;13;18;57;3,3
"Bezuidenhout-Oost";"'s-Gravenhage                           ";"Buurt     ";"BU05182666";"1";0,6;1,5;16,3;54,9;3,8;0,6;3,2;4,1;7;17;3,2;4;5;10;;;;;;0,4;4,6;32,9;79,3;0,3;17,2;143,9;507,2;1,9;7;21,6;44,3;0,3;8,4;46,1;216,2;0,3;10,6;153,1;388,1;0,3;25;260;649,8;0,8;49,7;101,9;157,4;0,3;9,4;47,7;160,7;0,4;4,7;33,6;105,1;0,5;2,3;16,9;65,2;1,2;11,8;26;64,9;1,6;7,8;20,9;50,3;1,3;6,8;15;36,9;;;;;;;;;;;;;;1,6;1;1,9;0,5;0,7;9,7;1,4;18,6;26,3;49;1,7;13,1;22,3;32;3,4;2,4;5;9,6;16;3,2;0,8;3,7;13;18;57;3,1
"Wijk 27 Stationsbuurt";"'s-Gravenhage                           ";"Wijk      ";"WK051827  ";"1";0,4;3,2;31,9;82,3;2,3;0,5;2,3;4,2;6,2;16,7;2,3;3,2;5,2;9,8;;;;;;0,5;5,3;55,8;109,2;0,3;30;386,3;714,4;1,1;8,4;22,3;42,8;0,4;9,9;193,2;303,1;0,2;31,6;300,8;483,6;0,2;45,3;490;785;0,5;56,4;115;156,1;0,5;5,2;100,5;240,8;0,5;3;51,2;143;0,6;2,3;41;96;1,2;12,5;34,4;71,1;1,3;10,1;26,4;53,6;1,5;7,5;18,8;38,6;;;;;;;;;;;;;;1,7;0,8;0,8;0,9;1,6;7,6;1,7;20,7;30,1;46,4;1,5;17,5;23,9;32,6;1,6;1;5,1;10;17,1;1,8;1,6;1,8;13;18,7;57;2,3
"Huygenspark";"'s-Gravenhage                           ";"Buurt     ";"BU05182718";"1";0,4;3,6;32,3;82,4;2,1;0,5;2,1;4,2;6,3;16,7;2,1;3,2;5,3;9,9;;;;;;0,3;5,8;56,8;112;0,2;34,1;398,9;727,9;1,2;8,8;22,4;42,5;0,4;11;204,6;307,3;0,2;33,2;303,6;495,9;0,2;47,2;482,5;795,4;0,5;56,5;115,5;155,9;0,6;5,6;101,3;245,8;0,6;3;49,5;144,4;0,7;3,1;42,7;97,4;1,2;11,6;35,1;71,4;1,2;9,6;27,1;54,1;1,5;6,4;19,4;38,5;;;;;;;;;;;;;;1,9;0,7;0,7;0,8;1,5;7,4;1,8;20,4;30,2;46,1;1,4;17,6;23,9;32,8;1,5;1,1;5;9,9;17,1;1,7;1,8;1,7;13;18,8;57;2,1
"Rivierenbuurt-Zuid";"'s-Gravenhage                           ";"Buurt     ";"BU05182762";"1";0,7;2,6;30,7;78,8;2,7;0,7;2,6;4;6;16,9;2,6;3;5;9,9;;;;;;0,8;2,5;53,1;101,1;0,3;19,7;344,7;663,5;1,3;7;22,2;42,8;0,5;5,3;159,7;293,2;0,3;24;277,6;450,1;0,5;27,8;475,1;747;0,4;54,3;115,2;155,5;0,3;3,9;96,4;223,2;0,3;3,2;52,5;135,2;0,7;1;37;90;1,6;14,6;31,8;71;1,8;11,4;24,8;53;1,6;9,1;16,6;39;;;;;;;;;;;;;;1,3;0,9;0,9;1,3;2,1;8,1;1,7;20,8;30,9;47;1,9;17;24;32,4;2;1,1;5,2;10;17;1,9;1,5;1,8;13;19,1;57;2,8
"Rivierenbuurt-Noord";"'s-Gravenhage                           ";"Buurt     ";"BU05182763";"1";0,4;2,4;31,2;82,8;2,5;0,4;2,5;4;6;16,6;2,5;3;5;9,6;;;;;;0,8;5,1;54,1;105,2;0,3;23,9;370;698,6;0,9;8;22,2;43,5;0,3;8,9;177,3;296,8;0,3;30,1;300,5;466,1;0,2;45,7;509,5;772,6;0,7;56,6;113,8;156,5;0,3;4,6;99,6;234,5;0,3;2,9;54,5;142,2;0,5;1,1;38,6;94,5;1,3;14;33,6;70,5;1,5;10,8;25,5;52,8;1,3;9,3;18,1;38,7;;;;;;;;;;;;;;1,4;0,9;0,9;1;1,8;7,9;1,4;21,3;29,7;46,9;1,6;17,3;23,8;32,4;1,8;0,8;5,2;10;16,9;2,1;1,2;2;13;18,5;57;2,7
"Wijk 28 Centrum";"'s-Gravenhage                           ";"Wijk      ";"WK051828  ";"1";0,6;2,2;37;87;1,5;0,6;1,5;4,3;6;16;1,5;3,3;5;9;;;;;;0,5;6,3;55,6;114,1;0,2;38,5;408,9;760,4;1,2;9,9;21,4;42,1;0,2;26,2;215;316,2;0,2;50,2;318,4;511,9;0,2;79,4;543,9;825,5;0,3;63,9;110,9;155,3;0,5;6,2;106,2;253,4;0,6;2,4;54,1;151,7;0,6;2,6;41,4;100,6;0,9;14;36,2;69,3;0,9;10;27,1;52,6;0,9;9,5;20,3;37,8;;;;;;;;;;;;;;2,7;1,6;1,6;1,1;1,5;7,3;1,1;21,2;27,5;46,4;0,7;18,3;23,1;32;1,1;1;5,3;9,2;16,3;2,6;0,9;2,5;12,5;17,3;57;1,6
"Kortenbos";"'s-Gravenhage                           ";"Buurt     ";"BU05182811";"1";0,5;2,7;43;86,8;1,1;0,5;1,1;4;6;15,9;1,1;3;5;9;;;;;;0,5;4,7;55,5;114,1;0,2;29,4;434,8;775,1;1,9;9,9;20,5;40,8;0,3;27,8;232,1;321,4;0,3;34,9;322,3;523,2;0,3;59,8;549,2;834,1;0,4;66,9;108,2;153,7;0,4;8,3;110,7;257,3;0,5;2,2;56,6;153,3;0,5;3,4;43,9;102,2;0,9;15,6;35,6;68,2;0,9;11,1;26,4;52;0,9;9,4;21;37,2;;;;;;;;;;;;;;3,5;2,4;2,4;1,5;1,4;7;1,3;20,6;26,4;46,1;0,6;18,2;22,7;32;1;1,6;5,2;8,9;16;2,8;0,7;2,8;12;16,9;57;1
"Voorhout";"'s-Gravenhage                           ";"Buurt     ";"BU05182812";"1";0,7;1;27,8;84,8;2,5;1,1;2,5;4;6;16;2,5;3;5;9;;;;;;0,6;3,8;45,5;109,4;0,2;29,8;296;745,7;1;10,5;21,5;42,8;0,2;19,2;152,5;317,8;0,2;47,1;282,9;507;0,1;96;509,1;852,3;0,3;77,9;104,4;156,6;0,7;2,2;83,5;240;0,8;1,7;47,4;146,2;0,8;1,1;29,8;92,6;0,8;12,8;35,7;66,6;0,8;7,7;26,8;50,8;0,8;10,7;20;36,8;;;;;;;;;;;;;;2,6;1,3;1,3;1,6;2,4;8,3;0,5;23,2;26;46,9;0,4;17,5;22,4;32;1,9;1;5,9;8,8;16;3,2;1;2,4;12,1;17,8;57;1,5
"Uilebomen";"'s-Gravenhage                           ";"Buurt     ";"BU05182813";"1";0,7;1,5;31,3;84,8;2,2;0,5;2,2;4;6;16,1;2,2;3;5;9,1;;;;;;0,4;9;53,5;109,9;0,2;36,7;370,8;732,4;0,6;9,5;22;43,7;0,4;19,1;186,9;305,5;0,2;58,9;309;483,3;0,1;89,1;528,3;799,6;0,4;61,2;113,9;158;0,6;4,1;102;245,8;0,6;2,3;55,3;147,4;1;0,7;39,4;97,2;1;12,5;34,5;70,1;1,4;8,9;25,6;52,8;1;10,2;18,8;38,3;;;;;;;;;;;;;;1,7;0,9;0,9;0,7;1,8;7,8;0,9;22,3;29,2;46,7;1,2;18,4;23,7;32;1,5;0,5;5,4;9,7;16,8;2,3;0,7;2,2;13;17,8;57;2,4
"Zuidwal";"'s-Gravenhage                           ";"Buurt     ";"BU05182814";"1";0,7;2,5;37,2;89;1,3;0,7;1,3;4,8;6;16;1,3;3,8;5;9;;;;;;0,4;7,6;60,3;118,1;0,1;52,2;442,1;765,2;1;9,8;22;42,3;0,2;30,9;234,2;316,1;0,2;62,7;331,9;517,3;0,1;88,8;559;821,1;0,3;57,2;114,5;155,1;0,4;6,7;111,7;258,2;0,6;2,9;53,1;154,2;0,6;3,3;44;103,6;0,8;13,6;37,9;71,1;0,8;10,1;28,7;53,6;0,8;8,8;20,6;38,5;;;;;;;;;;;;;;2,4;1,4;1,4;0,8;1,1;7,1;1,2;20,6;28,4;46,5;0,6;18,8;23,4;32;0,7;0,7;5;9,3;16,4;2,3;1,2;2,3;12,8;17,2;57;1,7
"Wijk 29 Schildersbuurt";"'s-Gravenhage                           ";"Wijk      ";"WK051829  ";"1";0,4;6,4;41,1;88,7;1,2;0,4;1,2;4;6,7;16,3;1,2;3;5,7;9,9;;;;;;0,4;5,9;63,1;121,9;0,2;55,4;467,7;786,6;1,3;11,1;22,2;41,8;0,3;36,6;247,9;320;0,3;21,5;319,7;535,1;0,3;29,8;485,2;823;1,1;57;115,8;156,5;0,3;14;119,6;269,5;0,4;7,4;53,8;158,1;0,4;8,3;48,5;107,3;0,6;11,9;39,4;72,7;0,6;9,6;30,4;55,7;0,7;5,4;21,9;38,7;;;;;;;;;;;;;;3,2;1,7;1,7;0,7;0,8;6,3;2,4;19;29,5;45,1;1,3;17,6;23,7;32,8;1,3;1,4;5;9,7;16,5;1,7;1,5;1,7;12,3;17,8;56,7;1,3
"Schildersbuurt-West";"'s-Gravenhage                           ";"Buurt     ";"BU05182915";"1";0,4;6,7;43,1;90,6;1,1;0,4;1;3,8;6,8;16,2;1,1;2,8;5,8;10;;;;;;0,5;5,8;62,4;125,5;0,2;63,6;476,3;797,2;1,4;11,7;21,8;41,2;0,2;43,5;251,9;320,6;0,3;22;313,4;540,9;0,3;28,7;470,3;827,8;1,3;57;115,4;155,9;0,3;14,7;124,4;273,4;0,4;7,7;54,8;160,8;0,4;9,1;49,4;109,9;0,6;12,6;39,5;72,3;0,6;10,1;30,1;55,5;0,6;5,5;22,3;38,3;;;;;;;;;;;;;;3,6;2,2;2,2;0,7;0,9;6;2,6;18,6;29;44,7;1,4;17,6;23,6;32,9;1,5;1,6;5;9,6;16,4;1,9;1,3;2;12;17,7;56,4;1,1
"Schildersbuurt-Noord";"'s-Gravenhage                           ";"Buurt     ";"BU05182916";"1";0,4;6,3;40,1;86,7;1,2;0,4;1,2;4,2;6,5;16,1;1,2;3,2;5,5;9,8;;;;;;0,3;5,6;63,6;117,3;0,3;48,8;465;774,1;1,5;10,3;22,3;41,8;0,3;33,1;249,5;319;0,3;20,6;329,4;527,4;0,3;32,1;518,3;818,1;0,8;56,4;115,9;156,3;0,4;12,9;115;263,9;0,5;6,7;51,5;154,5;0,5;7,2;47;104,5;0,7;11,8;39,2;71,9;0,7;9,1;30,4;54,9;0,8;6;22;38,5;;;;;;;;;;;;;;2,9;1,5;1,5;0,7;0,6;6,5;2,1;19,1;29,5;45,6;1;17,6;23,8;32,5;1;1,3;5;9,8;16,5;1,7;1,6;1,7;12,3;17,6;57;1,6
"Schildersbuurt-Oost";"'s-Gravenhage                           ";"Buurt     ";"BU05182917";"1";0,5;6;38,5;87,8;1,6;0,4;1,6;4,1;7;16,7;1,6;3,1;6;10;;;;;;0,4;6,5;63,7;120,7;0,2;47,6;453,5;782,1;1;10,9;22,9;43,1;0,3;27,1;237,4;320,2;0,3;21,5;319,2;534;0,3;28,8;469,1;820;1,1;57,7;116,5;157,8;0,3;14,2;115,9;269,1;0,3;7,7;55,1;157,4;0,3;8,3;48,6;106;0,7;10,5;39,4;74,4;0,7;9,2;30,9;57,4;0,7;4,4;20,8;39,5;;;;;;;;;;;;;;2,6;1,1;1,1;0,8;1;6,6;2,4;20;30,4;45,5;1,4;17,7;24;33;1,5;0,9;5;10;17;1,2;1,9;1,2;12,8;18,1;56,9;1,3
"Wijk 30 Transvaalkwartier";"'s-Gravenhage                           ";"Wijk      ";"WK051830  ";"1";0,4;7,8;42,9;91,3;1,5;0,4;1,2;3,3;6,9;16,3;1,5;2,3;5,9;9,6;;;;;;0,3;7,4;59,3;129,2;0,2;76,6;451,9;800,4;1,1;12,5;21,6;40,1;0,2;43;237,1;317,5;0,2;28,5;279,9;540,2;0,2;30,6;393,2;811,1;1,8;55,4;114,4;152,7;0,3;13,6;124,7;273,8;0,4;7,4;56,1;159,7;0,3;7,6;51,9;113,2;0,8;12,9;38,6;72,5;0,8;10,5;29,6;56,1;1;5,7;20,8;37,7;;;;;;;;;;;;;;4,2;2,7;2,7;0,8;1,3;5,5;3;18;28,5;42,7;1,6;17,6;23,5;32,3;1,9;2,2;5;9,5;16,2;2,4;1;2,3;12;17,9;55,6;1,4
"Transvaalkwartier-Noord";"'s-Gravenhage                           ";"Buurt     ";"BU05183032";"1";0,5;8,2;42,4;88;1,4;0,4;1,4;3;6,8;16,2;1,4;2;5,8;10;;;;;;0,3;6,6;54,3;129,7;0,1;67,4;453,9;815,7;0,9;12,9;20,3;39,9;0,2;44,8;238,9;318,5;0,2;31,2;280,1;544,1;0,2;32,5;427,1;822,4;1,7;55,9;112;153;0,3;13,2;126,4;267,4;0,3;7,1;58,9;157,8;0,3;7,4;52,1;109,2;0,9;16,8;38,6;68,9;0,9;12,8;28,6;53,2;0,9;8,7;22,3;35,6;;;;;;;;;;;;;;4,4;3;3;1;1,5;5,8;2,6;18;27,9;44;1,2;18;23;33;1,9;2,4;5;9;16;2,7;0,9;2,8;12;17,6;56;0,9
"Transvaalkwartier-Midden";"'s-Gravenhage                           ";"Buurt     ";"BU05183033";"1";0,4;8,9;42,9;91;1,5;0,3;1,4;3,1;7;16,2;1,5;2,1;6;9,7;;;;;;0,4;7,9;58,4;128,9;0,2;78,5;447,5;796,9;0,8;12,2;21,7;39,9;0,2;44,7;237;316,2;0,2;32;276,5;536,5;0,2;30,5;397,7;810;1,7;53,8;114,4;151,3;0,5;14,4;127,3;269,6;0,5;7,2;57,9;157,8;0,4;7,8;52,3;111,9;1;13,6;38;72;1;10,6;29;55,7;1;6;20,7;37,7;;;;;;;;;;;;;;4,4;2,8;2,8;0,8;1,3;5,5;3;18;28,1;42,3;1,5;17,9;23,2;32,2;1,9;2,3;5;9,2;16,1;2,6;0,6;2,4;12;18;55,6;1,3
"Transvaalkwartier-Zuid";"'s-Gravenhage                           ";"Buurt     ";"BU05183034";"1";0,3;6,7;43,3;93,3;1,5;0,4;0,9;3,5;7;16,3;1,5;2,5;6;9,3;;;;;;0,3;7,5;62,6;129,2;0,1;80,4;453,8;794,3;1,3;12,5;22,1;40,3;0,2;40,9;236;317,8;0,2;24,5;282,2;540,7;0,2;29,5;371,5;805,8;1,8;56,2;115,6;153,6;0,2;13,3;122;280,1;0,3;7,8;53,4;162;0,3;7,6;51,5;116,4;0,6;10,4;38,9;74,8;0,6;9,1;30,6;58;1,1;3,8;20,1;39;;;;;;;;;;;;;;4;2,4;2,5;0,7;1,2;5,4;3,2;18;29,1;42,3;1,8;17,2;23,9;32;2;1,9;5;9,9;16,3;2,2;1,3;1,9;12;18;55,3;1,7
