"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Regioaanduiding/Indelingswijziging gemeente, wijk, buurt (code)";"Bevolking/Aantal inwoners (aantal)";"Bevolking/Geslacht/Mannen (aantal)";"Bevolking/Geslacht/Vrouwen (aantal)";"Bevolking/Leeftijdsgroepen/0 tot 15 jaar (aantal)";"Bevolking/Leeftijdsgroepen/15 tot 25 jaar (aantal)";"Bevolking/Leeftijdsgroepen/25 tot 45 jaar (aantal)";"Bevolking/Leeftijdsgroepen/45 tot 65 jaar (aantal)";"Bevolking/Leeftijdsgroepen/65 jaar of ouder (aantal)";"Bevolking/Burgerlijke staat/Ongehuwd (aantal)";"Bevolking/Burgerlijke staat/Gehuwd (aantal)";"Bevolking/Burgerlijke staat/Gescheiden (aantal)";"Bevolking/Burgerlijke staat/Verweduwd (aantal)";"Bevolking/Bevolking naar herkomst/Herkomstland/Nederland (aantal)";"Bevolking/Bevolking naar herkomst/Herkomstland/Europa (exclusief Nederland)  (aantal)";"Bevolking/Bevolking naar herkomst/Herkomstland/Buiten Europa  (aantal)";"Bevolking/Bevolking naar herkomst/Geboren in Nederland/Nederland (aantal)";"Bevolking/Bevolking naar herkomst/Geboren in Nederland/Europa (exclusief Nederland)  (aantal)";"Bevolking/Bevolking naar herkomst/Geboren in Nederland/Buiten Europa  (aantal)";"Bevolking/Bevolking naar herkomst/Geboren buiten Nederland/Europa (exclusief Nederland) (aantal)";"Bevolking/Bevolking naar herkomst/Geboren buiten Nederland/Buiten Europa (aantal)";"Bevolking/Geboorte en sterfte/Geboorte totaal (aantal)";"Bevolking/Geboorte en sterfte/Geboorte relatief (per 1 000 inwoners)";"Bevolking/Geboorte en sterfte/Sterfte totaal (aantal)";"Bevolking/Geboorte en sterfte/Sterfte relatief (per 1 000 inwoners)";"Bevolking/Particuliere huishoudens/Huishoudens totaal (aantal)";"Bevolking/Particuliere huishoudens/Eenpersoonshuishoudens (aantal)";"Bevolking/Particuliere huishoudens/Huishoudens zonder kinderen (aantal)";"Bevolking/Particuliere huishoudens/Huishoudens met kinderen (aantal)";"Bevolking/Particuliere huishoudens/Gemiddelde huishoudensgrootte (aantal)";"Bevolking/Bevolkingsdichtheid (aantal inwoners per km²)";"Wonen en vastgoed/Woningvoorraad (aantal)";"Wonen en vastgoed/Nieuwbouw woningen  (aantal)";"Wonen en vastgoed/Niet-woningvoorraad (aantal)";"Wonen en vastgoed/Nieuwbouw niet-woningen (aantal)";"Wonen en vastgoed/Gemiddelde WOZ-waarde van woningen (x 1 000 euro)";"Wonen en vastgoed/Woningen naar type/Percentage eengezinswoning (%)";"Wonen en vastgoed/Woningen naar type/Percentage tussenwoning (eengezins) (%)";"Wonen en vastgoed/Woningen naar type/Percentage hoekwoning (eengezins) (%)";"Wonen en vastgoed/Woningen naar type/Percentage twee-onder-één-kap-woning (ee (%)";"Wonen en vastgoed/Woningen naar type/Percentage vrijstaande woning (eengezins (%)";"Wonen en vastgoed/Woningen naar type/Percentage meergezinswoning (%)";"Wonen en vastgoed/Onbewoonde woningen (%)";"Wonen en vastgoed/Woningen naar eigendom/Koopwoningen (%)";"Wonen en vastgoed/Woningen naar eigendom/Huurwoningen/Huurwoningen totaal (%)";"Wonen en vastgoed/Woningen naar eigendom/Huurwoningen/In bezit woningcorporatie (%)";"Wonen en vastgoed/Woningen naar eigendom/Huurwoningen/In bezit overige verhuurders (%)";"Wonen en vastgoed/Woningen naar bouwjaar/Bouwjaar meer dan tien jaar geleden (%)";"Wonen en vastgoed/Woningen naar bouwjaar/Bouwjaar afgelopen tien jaar (%)";"Energie/Gemiddelde elektriciteitslevering/Gemiddelde elektriciteitslevering totaal (kWh)";"Energie/Gemiddelde elektriciteitslevering/Gemiddelde elektriciteitsteruglevering ()";"Energie/Gemiddeld aardgasverbruik/Gemiddeld aardgasverbruik totaal (m³)";"Energie/Gemiddeld aardgasverbruik/Percentage woningen met stadsverwarming (%)";"Energie/Gemiddeld aardgasverbruik/Aardgasvrije woningen (%)";"Energie/Gemiddeld aardgasverbruik/Aardgaswoningen (%)";"Energie/Woningen met zonnestroom (%)";"Energie/Woningen hoofdz. elektrisch verwarmd (%)";"Energie/Aantal publieke laadpalen (aantal)";"Onderwijs/Onderwijssoort/Leerlingen po (aantal)";"Onderwijs/Onderwijssoort/Leerlingen vo (incl. vavo)  (aantal)";"Onderwijs/Onderwijssoort/Studenten mbo (excl. extranei) (aantal)";"Onderwijs/Onderwijssoort/Studenten hbo (aantal)";"Onderwijs/Onderwijssoort/Studenten wo (aantal)";"Onderwijs/Hoogst behaald onderwijsniveau/Basisonderwijs, vmbo, mbo1 (aantal)";"Onderwijs/Hoogst behaald onderwijsniveau/Havo, vwo, mbo2-4 (aantal)";"Onderwijs/Hoogst behaald onderwijsniveau/Hbo, wo (aantal)";"Arbeid/Werkzame beroepsbevolking (aantal)";"Arbeid/Nettoarbeidsparticipatie (%)";"Arbeid/Onderverdeling werkenden/Percentage werknemers (%)";"Arbeid/Onderverdeling werkenden/Werknemers met vaste arbeidsr (%)";"Arbeid/Onderverdeling werkenden/Werknemers met flexibele arbe (%)";"Arbeid/Onderverdeling werkenden/Percentage zelfstandigen (%)";"Inkomen/Personen/Aantal inkomensontvangers   (aantal)";"Inkomen/Personen/Gemiddeld inkomen per inkomensontvanger  (x 1 000 euro)";"Inkomen/Personen/Gemiddeld inkomen per inwoner  (x 1 000 euro)";"Inkomen/Personen/40% personen met laagste inkomen (%)";"Inkomen/Personen/20% personen met hoogste inkomen (%)";"Inkomen/Personen/Personen in armoede (%)";"Inkomen/Personen/Personen tot 25% boven armoedegrens (%)";"Inkomen/Huishoudens/Gem. gestandaardiseerd inkomen (x 1 000 euro)";"Inkomen/Huishoudens/40% huishoudens met laagste inkomen (%)";"Inkomen/Huishoudens/20% huishoudens met hoogste inkomen (%)";"Inkomen/Huishoudens/Mediaan vermogen van particuliere huish. (x 1 000 euro)";"Sociale zekerheid/Personen per soort uitkering; Bijstand (aantal)";"Sociale zekerheid/Personen per soort uitkering; AO (aantal)";"Sociale zekerheid/Personen per soort uitkering; WW (aantal)";"Sociale zekerheid/Personen per soort uitkering; AOW (aantal)";"Zorg/Jongeren met jeugdzorg in natura (aantal)";"Zorg/Percentage jongeren met jeugdzorg (%)";"Zorg/Wmo-cliënten (aantal)";"Zorg/Wmo-cliënten relatief (per 1 000 inwoners)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen totaal (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/A Landbouw, bosbouw en visserij (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/B-F Nijverheid en energie (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/G+I Handel en horeca (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/H+J Vervoer, informatie en communicatie (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/K-L Financiële diensten, onroerend goed (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/M-N Zakelijke dienstverlening (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/O-Q Overheid, onderwijs en zorg (aantal)";"Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/R-U Cultuur, recreatie, overige diensten (aantal)";"Motorvoertuigen/Personenauto's/Personenauto's totaal (aantal)";"Motorvoertuigen/Personenauto's/Personenauto's; brandstoftype/Personenauto's; brandstof benzine (aantal)";"Motorvoertuigen/Personenauto's/Personenauto's; brandstoftype/Personenauto's; overige brandstof (aantal)";"Motorvoertuigen/Personenauto's/Personenauto's per huishouden (per huishouden)";"Motorvoertuigen/Personenauto's/Personenauto's naar oppervlakte (per km²)";"Motorvoertuigen/Motorfietsen (aantal)";"Nabijheid voorzieningen/Afstand tot huisartsenpraktijk (km)";"Nabijheid voorzieningen/Afstand tot grote supermarkt (km)";"Nabijheid voorzieningen/Afstand tot kinderdagverblijf (km)";"Nabijheid voorzieningen/Basisonderwijs/Afstand tot school (km)";"Nabijheid voorzieningen/Basisonderwijs/Scholen binnen 3 km (aantal)";"Oppervlakte/Oppervlakte totaal (ha)";"Oppervlakte/Oppervlakte land (ha)";"Oppervlakte/Oppervlakte water (ha)";"Postcode/Meest voorkomende postcode (code)";"Postcode/Dekkingspercentage (code)";"Stedelijkheid/Mate van stedelijkheid (code)";"Stedelijkheid/Omgevingsadressendichtheid (per km²)"
"Wijk 37 Groente- en Fruitmarkt";"'s-Gravenhage                           ";"Wijk      ";"WK051837  ";"1";7540;4465;3070;1135;1355;2665;1865;520;5080;1730;625;110;935;1300;5305;935;195;2235;1105;3075;;;;;2330;1025;405;905;2,3;16885;1711;;258;;313;27;21;6;0;0;73;3;38;62;29;32;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1535;195;605;185;95;20;215;150;65;2070;1565;505;0,9;4632;85;1,1;0,8;0,6;0,5;45,8;50;45;5;"         .";;1;6396
"Groente- en Fruitmarkt";"'s-Gravenhage                           ";"Buurt     ";"BU05183721";"1";7540;4465;3070;1140;1355;2665;1870;515;5075;1730;625;110;935;1300;5305;930;200;2235;1105;3075;;;;;2330;1025;400;900;2,3;16885;1711;;258;;313;27;21;6;0;0;73;3;38;62;29;32;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1535;195;605;185;95;20;215;150;65;2070;1565;505;0,9;4632;85;1,1;0,8;0,6;0,5;45,8;50;45;5;"      2525";1;1;6396
"Wijk 38 Laakkwartier en Spoorwijk";"'s-Gravenhage                           ";"Wijk      ";"WK051838  ";"1";44730;23295;21435;6395;7670;16295;10420;3950;29950;10075;3795;910;8240;11670;24820;8240;1650;9125;10020;15695;;;;;24140;13475;4445;6215;1,8;16661;21095;;1275;;249;10;8;1;0;0;90;6;29;70;34;37;86;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8800;720;3515;890;570;60;1300;1125;615;12435;10000;2435;0,5;4631;785;0,6;0,5;0,4;0,5;40,7;281;268;12;"         .";;1;6375
"Laakhaven-Oost";"'s-Gravenhage                           ";"Buurt     ";"BU05183819";"1";5265;2530;2735;590;1460;1830;950;440;3830;915;430;90;960;845;3460;965;110;1205;735;2245;;;;;3340;2270;485;590;1,6;18043;3086;;112;;239;2;2;0;0;0;98;3;12;88;67;21;71;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;655;15;110;95;60;5;155;155;60;1050;855;190;0,3;3594;75;0,7;0,7;0,6;0,6;39,5;34;29;5;"      2521";3;1;7204
"Laakhaven-West";"'s-Gravenhage                           ";"Buurt     ";"BU05183822";"1";7345;3770;3575;1090;1090;3085;1500;585;4850;1630;760;110;1220;915;5210;1220;160;2180;755;3025;;;;;4240;2680;610;950;1,7;13111;3713;;450;;252;2;2;0;0;0;98;3;11;89;44;45;53;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1435;35;330;235;145;20;275;295;100;2030;1555;470;0,5;3620;105;0,6;0,6;0,7;0,7;47,4;62;56;6;"      2521";1;1;7408
"Spoorwijk";"'s-Gravenhage                           ";"Buurt     ";"BU05183823";"1";3820;1950;1870;655;615;1065;1110;375;2225;1165;340;90;665;490;2665;665;95;1210;395;1455;;;;;1635;675;265;700;2,3;11509;1621;;43;;282;53;42;10;0;0;47;15;34;66;56;10;99;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;595;45;230;45;35;5;100;115;25;1275;1010;265;0,8;3837;90;0,3;0,6;0,3;0,4;42,7;33;33;0;"      2524";1;1;4590
"Laakkwartier-West";"'s-Gravenhage                           ";"Buurt     ";"BU05183824";"1";8280;4470;3815;1145;1225;3095;2130;690;5520;1905;660;195;1775;2940;3570;1775;395;1195;2540;2375;;;;;4285;2145;950;1190;1,9;17953;3578;;226;;254;16;14;1;0;0;84;5;45;54;12;43;96;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1845;220;885;140;95;5;245;150;105;2565;2120;445;0,6;5559;170;0,4;0,4;0,3;0,4;42,1;47;46;1;"      2523";5;1;5463
"Laakkwartier-Oost";"'s-Gravenhage                           ";"Buurt     ";"BU05183825";"1";11600;6225;5370;1595;1865;4395;2760;985;7955;2580;820;240;2445;4445;4710;2440;600;1410;3845;3305;;;;;6220;3255;1410;1560;1,9;21196;5199;;262;;245;6;6;0;0;0;94;6;46;53;4;49;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2680;300;1350;215;115;15;310;190;185;3310;2685;625;0,5;6047;240;0,8;0,5;0,4;0,4;40,7;56;55;1;"      2522";2;1;6740
"Noordpolderbuurt";"'s-Gravenhage                           ";"Buurt     ";"BU05183826";"1";8415;4345;4075;1325;1425;2830;1970;870;5570;1875;780;190;1175;2040;5205;1170;290;1925;1750;3285;;;;;4405;2460;720;1225;1,9;17101;3898;;182;;242;4;4;0;0;0;96;6;22;78;48;30;96;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1590;105;610;165;115;10;215;225;140;2210;1775;435;0,5;4489;105;0,7;0,5;0,3;0,3;33,2;49;49;0;"      2516";4;1;5760
"Wijk 39 Binckhorst";"'s-Gravenhage                           ";"Wijk      ";"WK051839  ";"1";3425;1950;1470;270;510;2145;415;85;2460;765;190;10;930;535;1950;935;90;665;450;1290;;;;;1870;1025;600;245;1,6;2562;1902;;450;;386;5;4;1;0;0;95;8;8;92;23;69;30;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1390;5;150;200;175;60;450;205;145;1575;1020;555;0,8;1179;85;1;1,4;0,4;1;22,3;146;134;12;"         .";;1;3870
"Binckhorst";"'s-Gravenhage                           ";"Buurt     ";"BU05183960";"1";3420;1950;1475;270;510;2140;415;85;2460;765;190;10;935;535;1950;930;85;665;450;1290;;;;;1875;1025;600;245;1,6;2562;1902;;450;;386;5;4;1;0;0;95;8;8;92;23;69;30;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1390;5;150;200;175;60;450;205;145;1575;1020;555;0,8;1179;85;1;1,4;0,4;1;22,3;146;134;12;"      2516";1;1;3870
"Wijk 40 Wateringse Veld";"'s-Gravenhage                           ";"Wijk      ";"WK051840  ";"1";24420;12070;12355;4855;3375;5995;7040;3160;12655;9270;1760;730;10715;1850;11855;10715;780;6520;1070;5335;;;;;9175;2415;2110;4650;2,6;8070;8708;;264;;479;68;47;13;4;3;32;2;61;38;28;10;85;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3410;65;645;355;345;125;890;760;225;10255;7475;2780;1,1;3389;645;0,7;0,8;0,5;0,7;18,1;328;303;25;"         .";;1;2784
"Erasmus Veld";"'s-Gravenhage                           ";"Buurt     ";"BU05184001";"1";4100;2015;2090;800;435;1235;975;660;2130;1420;360;190;1570;275;2255;1570;100;1255;175;1005;;;;;1620;595;330;690;2,4;5569;1524;;41;;437;51;34;10;1;5;49;6;47;53;37;16;47;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;590;15;115;65;55;15;145;150;35;1635;1205;430;1;2219;80;1;1,2;0,9;1;21,6;76;74;3;"      2548";1;1;3572
"Hoge Veld";"'s-Gravenhage                           ";"Buurt     ";"BU05184002";"1";9305;4600;4705;2185;1380;2405;2520;825;5145;3320;625;215;3945;720;4635;3945;290;2640;430;2000;;;;;3355;860;585;1910;2,8;9048;3169;;122;;501;66;47;10;5;4;34;2;59;41;28;13;87;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1360;35;270;125;140;50;335;300;105;3630;2590;1040;1,1;3531;245;0,7;0,8;0,4;0,5;22,4;109;103;7;"      2548";1;1;2968
"Parkbuurt oosteinde";"'s-Gravenhage                           ";"Buurt     ";"BU05184003";"1";3395;1730;1665;525;505;625;1160;585;1560;1550;185;105;1895;315;1180;1895;150;615;165;570;;;;;1280;245;410;630;2,7;7526;1247;;35;;572;89;51;24;9;5;11;2;93;7;4;3;98;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;460;0;55;45;45;35;165;90;25;1680;1180;500;1,3;3722;125;1;0,8;0,4;0,7;19,5;46;45;1;"      2548";1;1;2966
"Lage Veld";"'s-Gravenhage                           ";"Buurt     ";"BU05184004";"1";4255;2020;2230;745;555;910;1295;755;2045;1715;340;160;1815;320;2120;1815;125;1120;185;1010;;;;;1685;445;490;750;2,5;11770;1631;;23;;411;62;48;13;0;0;38;1;56;44;42;3;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480;5;110;50;50;10;135;95;25;1795;1370;425;1,1;4964;90;0,5;0,5;0,6;0,9;12,4;46;36;10;"      2548";1;2;2372
"Zonne Veld";"'s-Gravenhage                           ";"Buurt     ";"BU05184005";"1";3360;1700;1660;605;500;825;1095;335;1775;1270;255;65;1485;220;1655;1490;105;895;115;760;;;;;1235;275;295;670;2,7;7497;1137;;43;;469;83;60;17;6;2;17;2;62;38;24;14;97;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;515;5;95;70;55;20;110;130;35;1515;1120;390;1,2;3378;105;0,5;0,5;0,4;0,6;8;50;45;5;"      2548";1;2;1618
"Wijk 41 Hoornwijk";"'s-Gravenhage                           ";"Wijk      ";"WK051841  ";"1";990;520;470;220;140;375;180;70;660;255;60;15;330;70;590;325;15;285;50;305;;;;;465;235;70;160;2,1;279;418;;1330;;478;41;24;5;3;8;59;4;43;57;47;10;17;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;920;5;175;210;90;60;220;85;65;840;545;295;1,8;238;70;1;1,7;0,9;0,9;11,4;371;354;17;"         .";;3;1309
"Vlietzoom-West";"'s-Gravenhage                           ";"Buurt     ";"BU05184106";"1";170;85;90;25;25;30;60;40;100;55;10;5;145;10;20;145;5;15;0;5;;;;;85;40;25;20;2;95;69;;1030;;750;96;26;14;20;35;4;12;83;17;0;17;99;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425;5;85;100;45;30;110;20;30;330;205;125;;;30;0,8;1,6;0,6;0,7;13,5;191;184;7;"      2495";1;3;1339
"Vliegeniersbuurt";"'s-Gravenhage                           ";"Buurt     ";"BU05184107";"1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;;;0;;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;295;0;40;90;25;25;70;25;15;175;95;85;;;15;;;;;;118;118;0;"      2497";1;3;1321
"De Reef";"'s-Gravenhage                           ";"Buurt     ";"BU05184110";"1";810;435;380;190;120;345;120;30;565;200;50;0;185;60;575;180;10;275;45;295;;;;;380;195;50;135;2,2;1569;349;;33;;422;30;23;3;0;3;70;2;35;64;56;9;0;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200;0;45;20;25;5;40;40;20;340;250;90;0,9;652;25;1;1,7;0,9;1;11;62;52;10;"      2496";1;3;1216
"Wijk 42 Ypenburg";"'s-Gravenhage                           ";"Wijk      ";"WK051842  ";"1";26520;13260;13260;4810;4165;5885;8880;2790;14160;9915;1950;505;13520;2780;10220;13525;1160;5185;1625;5040;;;;;10190;2540;2355;5295;2,6;5889;9764;;458;;516;76;47;14;9;6;24;2;57;43;25;17;99;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3510;15;545;440;350;110;1015;775;260;11395;8290;3100;1,1;2530;905;1;1,2;0,6;0,7;9;505;450;54;"         .";;2;1642
"Bosweide";"'s-Gravenhage                           ";"Buurt     ";"BU05184208";"1";1895;960;930;295;330;230;780;260;825;960;80;30;1055;330;505;1055;140;225;195;280;;;;;665;80;220;365;2,9;2764;669;;59;;893;93;6;6;42;39;7;3;95;5;0;5;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;285;0;10;20;30;30;130;50;15;1015;650;365;1,5;1479;80;1;1,3;1;1,1;6,7;74;68;5;"      2496";1;3;1474
"Tedingerbroek";"'s-Gravenhage                           ";"Buurt     ";"BU05184209";"1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;;;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;;;0;;;;;;50;41;9;"      2496";1;4;808
"De Venen";"'s-Gravenhage                           ";"Buurt     ";"BU05184211";"1";1805;940;870;440;185;625;420;140;1090;565;140;20;705;170;935;705;60;510;115;425;;;;;790;310;145;340;2,3;5365;743;;75;;424;37;26;8;0;3;63;2;31;69;56;14;97;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;330;0;55;45;35;5;75;100;15;740;520;220;0,9;2190;70;1,2;1,9;0,2;1,2;12,7;35;34;2;"      2496";1;2;1594
"Morgenweide";"'s-Gravenhage                           ";"Buurt     ";"BU05184212";"1";7045;3525;3520;1330;1035;1820;2150;715;3805;2470;590;180;3215;695;3130;3220;265;1600;435;1530;;;;;2825;800;600;1430;2,5;8409;2741;;98;;456;64;49;12;3;0;36;2;48;52;21;30;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;960;5;160;130;95;20;260;215;70;2965;2225;740;1;3538;260;0,9;0,9;0,3;0,3;10,4;87;84;4;"      2496";1;2;1973
"Singels";"'s-Gravenhage                           ";"Buurt     ";"BU05184213";"1";5435;2695;2740;910;790;1190;1790;750;2765;2120;410;145;2565;590;2285;2565;245;1150;340;1135;;;;;2150;580;540;1030;2,5;9777;2031;;70;;470;74;61;12;1;1;26;2;61;39;26;13;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;635;5;95;90;65;15;170;145;50;2265;1680;585;1,1;4071;180;0,7;0,6;0,5;0,7;7,6;57;56;2;"      2497";1;2;1669
"Waterbuurt";"'s-Gravenhage                           ";"Buurt     ";"BU05184214";"1";4675;2340;2335;790;720;1155;1500;515;2585;1660;355;75;2305;410;1960;2305;180;955;230;1005;;;;;1815;450;455;910;2,5;5662;1684;;119;;455;87;63;18;2;5;13;2;56;44;25;19;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;610;0;140;80;50;10;145;130;50;1990;1460;530;1,1;2408;135;0,9;1,1;0,9;0,9;8,9;107;83;24;"      2497";1;2;1766
"De Bras";"'s-Gravenhage                           ";"Buurt     ";"BU05184215";"1";5665;2795;2865;1045;1110;865;2235;410;3095;2145;365;60;3670;580;1410;3675;265;750;315;660;;;;;1945;320;395;1225;2,9;6638;1896;;35;;609;93;38;20;25;9;7;1;64;36;28;8;98;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;690;0;85;75;75;25;235;135;60;2425;1760;665;1,2;2843;180;1,7;1,9;0,8;0,8;8,4;95;85;10;"      2498";1;3;1091
"Wijk 43 Forepark";"'s-Gravenhage                           ";"Wijk      ";"WK051843  ";"1";150;75;75;20;10;30;40;40;70;65;15;0;105;20;25;105;5;15;20;10;;;;;70;25;20;25;2,1;51;47;;583;;757;96;11;2;23;60;4;6;89;11;0;11;87;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;865;5;95;205;110;60;270;60;60;1240;410;830;;;25;1;1,7;0,5;0,6;11,2;304;295;9;"         .";;3;1320
"Vlietzoom-Oost";"'s-Gravenhage                           ";"Buurt     ";"BU05184316";"1";105;55;55;15;5;20;30;35;45;50;15;5;75;20;15;75;5;5;10;5;;;;;50;15;20;15;2;84;33;;168;;827;97;0;0;33;64;3;9;88;12;0;12;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;10;5;5;10;10;10;5;85;45;35;1,6;65;5;0,8;1,7;0,5;0,5;12;133;129;4;"      2491";1;3;1423
"De Rivieren";"'s-Gravenhage                           ";"Buurt     ";"BU05184317";"1";40;15;25;10;0;10;15;5;25;15;5;0;30;5;10;30;0;10;5;0;;;;;20;5;0;10;2,2;25;14;;415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;805;5;85;200;105;50;260;50;50;1155;365;795;;;20;1,3;1,8;0,5;1;9,1;171;166;5;"      2491";1;3;1271
"Wijk 44 Leidschenveen";"'s-Gravenhage                           ";"Wijk      ";"WK051844  ";"1";20340;10195;10150;3705;3075;4195;6835;2525;10000;8570;1275;490;10500;1615;8220;10500;685;3960;930;4260;;;;;7560;1715;1830;4015;2,7;5843;7457;;213;;510;75;53;14;5;3;25;2;66;34;27;7;96;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2330;10;270;330;275;90;700;485;170;8795;6455;2340;1,2;2527;650;1,2;1,5;0,6;0,8;6,9;376;348;28;"         .";;3;1489
"De Lanen";"'s-Gravenhage                           ";"Buurt     ";"BU05184418";"1";5335;2730;2605;1140;870;1220;1775;330;2860;2135;280;65;2500;475;2360;2500;175;1160;295;1205;;;;;1840;330;360;1145;2,9;7898;1777;;31;;534;81;53;20;5;4;19;1;70;29;24;5;94;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;600;5;90;85;65;15;160;135;45;2150;1530;620;1,2;3184;130;1,3;1,4;0,6;0,7;8,7;70;68;2;"      2493";1;3;1459
"De Velden";"'s-Gravenhage                           ";"Buurt     ";"BU05184419";"1";4110;2080;2030;625;630;840;1380;630;1900;1840;260;110;2180;260;1670;2180;110;785;150;890;;;;;1630;420;450;760;2,5;5664;1601;;71;;490;70;50;17;1;2;30;3;61;39;18;21;95;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;505;5;50;85;55;20;150;100;40;1820;1360;460;1,1;2507;155;1,4;1,3;0,6;0,7;8,3;75;73;3;"      2492";1;2;1510
"De Vissen";"'s-Gravenhage                           ";"Buurt     ";"BU05184420";"1";8175;4035;4140;1245;1180;1510;2845;1395;3750;3555;580;290;4555;660;2960;4560;310;1395;350;1560;;;;;3165;780;865;1520;2,5;6946;3174;;61;;489;74;56;9;6;2;26;3;66;34;32;2;98;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;905;0;100;110;115;45;285;190;60;3745;2820;930;1,2;3183;300;1,2;1,3;0,6;0,5;6;129;118;12;"      2492";1;3;1470
"Rietbuurt";"'s-Gravenhage                           ";"Buurt     ";"BU05184421";"1";2725;1345;1375;695;395;625;830;170;1490;1040;155;30;1260;225;1235;1265;90;625;140;605;;;;;920;185;155;585;2,9;3013;905;;50;;567;73;48;13;7;5;27;2;65;35;33;3;97;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320;0;30;45;40;15;105;60;25;1080;745;335;1,2;1196;65;0,8;2,8;0,5;1,9;3,7;102;90;11;"      2493";1;2;1573
