"Nabijheid voorzieningen; afstand locatie, wijk- en buurtcijfers 2025"
""
"";"";"Wijken en buurten"
"Onderwerp";"";"Nederland";"Rotterdam";"Rotterdam Centrum";"Stadsdriehoek";"Oude Westen";"Cool";"Cs Kwartier";"Nieuwe Werk";"Dijkzigt";"Delfshaven";"Delfshaven";"Bospolder";"Tussendijken";"Spangen";"Nieuwe Westen";"Middelland";"Oud Mathenesse";"Witte Dorp";"Schiemond";"Overschie";"Kleinpolder";"Noord Kethel";"Schieveen";"Zestienhoven";"Overschie";"Landzicht";"Noord";"Agniesebuurt";"Provenierswijk";"Bergpolder";"Blijdorp";"Liskwartier";"Oude Noorden";"Blijdorpsepolder";"Hillegersberg-Schiebroek";"Schiebroek";"Hillegersberg Zuid";"Hillegersberg Noord";"Terbregge";"Molenlaankwartier";"Kralingen-Crooswijk";"Rubroek";"Nieuw Crooswijk";"Oud Crooswijk";"Kralingen West";"Kralingen Oost";"Kralingse Bos";"De Esch";"Struisenburg";"Feijenoord";"Kop van Zuid";"Kop van Zuid - Entrepot";"Vreewijk";"Bloemhof";"Hillesluis";"Katendrecht";"Afrikaanderwijk";"Feijenoord";"Noordereiland";"IJsselmonde";"Oud IJsselmonde";"Lombardijen";"Groot IJsselmonde";"Beverwaard";"Pernis";"Pernis";"Prins Alexander";"'s-Gravenland";"Kralingseveer";"Prinsenland";"Het Lage Land";"Ommoord";"Zevenkamp";"Oosterflank";"Nesselande";"Charlois";"Charlois Zuidrand";"Tarwewijk";"Carnisse";"Zuidwijk";"Oud Charlois";"Wielewaal";"Zuidplein";"Pendrecht";"Zuiderpark";"Heijplaat";"Hoogvliet";"Hoogvliet Noord";"Hoogvliet Zuid";"Hoek van Holland";"Strand en Duin";"Dorp";"Rijnpoort";"Spaanse Polder";"Spaanse Polder";"Nieuw Mathenesse";"Nieuw Mathenesse";"Waalhaven-Eemhaven";"Waalhaven";"Eemhaven";"Waalhaven Zuid";"Vondelingenplaat";"Vondelingenplaat";"Botlek-Europoort-Maasvlakte";"Botlek";"Europoort";"Maasvlakte";"Rotterdam-Noord-West";"Bedrijvenpark Noord-West";"Rivium";"Rivium";"Rozenburg";"Rozenburg";"Noordzeeweg"
"Onderwijs|Voortgezet onderwijs|Vmbo|Aantal scholen|Binnen 5  km";"aantal";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Onderwijs|Voortgezet onderwijs|Vmbo|Aantal scholen|Binnen 10  km";"aantal";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Onderwijs|Voortgezet onderwijs|Havo/vwo|Afstand tot school";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Onderwijs|Voortgezet onderwijs|Havo/vwo|Aantal scholen|Binnen 3 km";"aantal";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Onderwijs|Voortgezet onderwijs|Havo/vwo|Aantal scholen|Binnen 5 km";"aantal";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Onderwijs|Voortgezet onderwijs|Havo/vwo|Aantal scholen|Binnen 10 km";"aantal";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Openbaar groen|Afstand tot openbaar groen totaal";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Openbaar groen|Afstand tot park of plantsoen";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Openbaar groen|Afstand tot dagrecreatief terrein";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Openbaar groen|Afstand tot bos";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Openbaar groen|Afstand tot open natuurlijk terrein|Afstand tot open nat. terrein totaal";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Openbaar groen|Afstand tot open natuurlijk terrein|Afstand tot open droog nat. terrein";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Openbaar groen|Afstand tot open natuurlijk terrein|Afstand tot open nat natuurlijk terrein";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Semi-openbaar groen|Afstand tot semi-openbaar groen totaal";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Semi-openbaar groen|Afstand tot sportterrein";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Semi-openbaar groen|Afstand tot volkstuin";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Semi-openbaar groen|Afstand tot verblijfsrecreatief terrein";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Semi-openbaar groen|Afstand tot begraafplaats";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Groenvoorzieningen|Afstand tot recreatief binnenwater";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Verkeer en vervoer|Afstand tot oprit hoofdverkeersweg";"km";"1,8";"2,3";"3,1";"3,0";"2,8";"3,1";"2,5";"4,4";"3,7";"2,6";"3,6";"2,7";"2,4";"1,8";"2,6";"2,8";"1,3";"1,4";"3,6";"1,1";"0,8";"3,8";"1,8";"1,8";"1,0";"0,9";"1,2";"1,6";"1,7";"0,9";"1,3";"1,1";"1,1";"1,0";"2,2";"2,5";"1,4";"1,8";"2,8";"2,3";"2,0";"2,2";"1,8";"1,6";"2,5";"1,7";"2,5";"1,4";"2,1";"3,4";"4,4";"3,6";"2,5";"3,4";"3,1";"4,6";"3,5";"3,7";"4,5";"1,5";"1,2";"2,0";"1,3";"1,4";"2,3";"2,3";"1,9";"1,5";"1,8";"2,0";"2,4";"2,2";"1,8";"1,7";"1,8";"3,2";"2,2";"3,8";"3,6";"2,8";"3,7";"2,2";"3,2";"2,5";"3,4";"2,8";"1,3";"1,0";"1,5";"1,5";"1,1";"1,6";"1,7";"0,7";"0,7";"2,1";"2,1";"3,1";"3,6";"2,7";".";".";".";"4,6";".";".";"6,7";".";".";".";".";"1,5";"1,5";"."
"Verkeer en vervoer|Treinstations|Afstand tot treinstations totaal";"km";"5,2";"3,6";"1,1";"0,9";"1,1";"1,2";"0,9";"2,1";"2,2";"2,3";"3,0";"3,1";"2,6";"2,2";"2,0";"1,5";"1,3";"1,8";"3,4";"3,8";"3,7";"5,7";"6,5";"3,4";"4,1";"4,8";"1,8";"2,0";"1,7";"2,2";"1,9";"1,5";"1,6";"2,9";"2,4";"2,5";"0,9";"2,5";"3,6";"3,0";"2,1";"1,4";"2,5";"2,0";"1,8";"2,8";"2,7";"3,6";"1,9";"1,9";"1,9";"1,0";"2,4";"2,6";"2,1";"2,2";"1,5";"0,7";"1,6";"2,4";"3,2";"1,1";"2,1";"4,3";"11,4";"11,4";"2,8";"4,0";"5,6";"2,8";"1,8";"3,0";"2,6";"1,1";"3,7";"4,2";"5,7";"2,8";"3,8";"3,6";"4,4";"5,6";"3,5";"5,1";"4,0";"9,5";"12,9";"12,3";"13,2";"17,8";"17,3";"18,0";"16,0";"2,4";"2,4";"2,6";"2,6";"8,0";"6,3";"10,0";".";".";".";"27,8";".";".";"34,0";".";".";".";".";"15,8";"15,8";"."
"Verkeer en vervoer|Treinstations|Afstand tot belangrijk overstapstation";"km";"10,8";"6,4";"1,9";"2,4";"1,1";"1,5";"0,9";"3,2";"2,3";"2,6";"3,0";"3,1";"2,7";"3,0";"2,0";"1,5";"4,1";"3,8";"3,5";"4,5";"3,8";"9,7";"7,7";"4,7";"4,8";"5,3";"2,3";"2,0";"1,7";"2,4";"1,9";"2,7";"2,7";"2,9";"5,4";"5,4";"3,8";"5,8";"6,3";"6,3";"3,5";"2,3";"3,3";"2,8";"3,5";"4,6";"6,0";"5,3";"3,6";"5,2";"3,7";"4,3";"6,5";"5,5";"5,6";"4,9";"4,6";"4,8";"3,9";"8,6";"8,0";"8,0";"8,5";"10,1";"13,7";"13,7";"9,4";"7,2";"7,5";"7,9";"7,8";"9,1";"10,9";"8,7";"12,5";"6,1";"7,9";"5,0";"5,0";"7,6";"5,1";"6,3";"5,8";"6,8";"5,6";"10,3";"14,5";"14,6";"14,4";"19,5";"18,7";"19,8";"19,3";"4,8";"4,8";"3,8";"3,8";"8,7";"7,0";"10,8";".";".";".";"31,2";".";".";"37,7";".";".";".";".";"19,5";"19,5";"."
"Vrije tijd en cultuur|Afstand tot bibliotheek";"km";"2,0";"1,5";"1,2";"1,0";"1,4";"1,0";"0,5";"2,5";"2,0";"1,4";"1,6";"0,9";"0,4";"1,2";"1,3";"1,6";"2,0";"1,6";"2,0";"1,5";"0,7";"3,3";"4,1";"3,0";"1,3";"1,7";"2,0";"1,5";"1,7";"2,1";"2,1";"2,3";"2,0";"1,9";"1,8";"0,9";"2,4";"1,9";"2,9";"2,8";"1,4";"0,8";"1,7";"1,1";"0,9";"2,1";"2,2";"3,3";"1,7";"1,4";"1,7";"1,2";"1,5";"1,3";"1,3";"1,8";"0,7";"1,7";"2,0";"1,4";"2,3";"0,8";"1,3";"2,1";"0,7";"0,7";"1,7";"2,8";"3,8";"1,6";"0,8";"1,6";"2,2";"1,6";"1,4";"1,1";"2,0";"1,0";"0,9";"1,2";"0,9";"2,0";"1,1";"1,0";"1,2";"5,4";"1,7";"1,2";"2,0";"1,3";"1,7";"1,1";"3,0";"1,8";"1,8";"1,6";"1,6";"3,6";"2,4";"5,1";".";".";".";"8,1";".";".";"10,0";".";".";".";".";"1,0";"1,0";"."
"Vrije tijd en cultuur|Sport|Afstand tot binnenzwembad";"km";"3,5";"1,9";"1,4";"1,5";"1,1";"1,6";"1,3";"2,1";"1,2";"1,2";"0,9";"1,8";"1,7";"1,0";"1,3";"0,8";"1,0";"1,0";"1,1";"1,3";"0,7";"4,7";"4,4";"1,8";"1,5";"2,0";"1,2";"1,0";"1,1";"0,7";"0,8";"1,3";"1,7";"2,0";"2,2";"1,3";"1,4";"2,6";"4,1";"3,6";"1,4";"0,9";"1,7";"1,2";"0,9";"2,0";"2,8";"3,2";"1,5";"1,7";"1,7";"1,2";"2,3";"1,6";"1,8";"1,7";"0,7";"1,8";"2,6";"2,3";"2,0";"3,2";"1,7";"3,0";"7,0";"7,0";"2,0";"2,4";"4,4";"1,1";"1,2";"2,9";"0,9";"1,8";"2,7";"2,2";"4,0";"1,0";"1,0";"2,9";"2,1";"2,9";"1,1";"3,1";"1,4";"6,9";"1,9";"2,1";"1,8";"4,6";"4,1";"4,8";"5,1";"1,9";"1,9";"1,7";"1,7";"5,1";"4,0";"6,3";".";".";".";"8,7";".";".";"11,0";".";".";".";".";"5,3";"5,3";"."
"Vrije tijd en cultuur|Sport|Afstand tot kunstijsbaan";"km";"19,4";"7,8";"4,8";"4,0";"5,8";"5,0";"5,2";"5,2";"5,8";"7,2";"6,7";"7,5";"7,4";"8,0";"6,8";"6,2";"9,1";"8,9";"7,0";"9,2";"8,8";"14,9";"12,3";"8,8";"9,7";"10,3";"6,0";"5,5";"6,0";"6,4";"6,6";"6,1";"5,5";"8,1";"7,8";"8,8";"7,0";"8,1";"5,9";"7,1";"3,4";"4,2";"5,1";"4,6";"3,5";"2,6";"4,5";"0,9";"2,3";"6,9";"5,7";"5,9";"7,7";"7,5";"7,3";"6,9";"6,6";"5,9";"5,0";"6,5";"5,6";"7,7";"6,1";"6,4";"17,1";"17,1";"7,2";"3,5";"2,3";"4,4";"5,0";"7,6";"9,3";"6,2";"11,6";"9,0";"10,9";"7,5";"8,2";"9,7";"8,5";"9,7";"8,2";"10,2";"8,6";"13,7";"17,9";"18,0";"17,8";"13,6";"12,8";"13,8";"14,3";"10,0";"10,0";"8,9";"8,9";"12,2";"10,5";"14,2";".";".";".";"34,7";".";".";"41,2";".";".";".";".";"20,9";"20,9";"."
"Vrije tijd en cultuur|Museum|Afstand tot museum";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Vrije tijd en cultuur|Museum|Aantal musea|Binnen 5 km";"aantal";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Vrije tijd en cultuur|Museum|Aantal musea|Binnen 10 km";"aantal";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Vrije tijd en cultuur|Museum|Aantal musea|Binnen 20 km";"aantal";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Vrije tijd en cultuur|Podiumkunsten (excl. festivals)|Afstand tot podiumkunsten totaal";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Vrije tijd en cultuur|Podiumkunsten (excl. festivals)|Aantal podiumkunsten totaal|Binnen 5 km";"aantal";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Vrije tijd en cultuur|Podiumkunsten (excl. festivals)|Aantal podiumkunsten totaal|Binnen 10 km";"aantal";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Vrije tijd en cultuur|Podiumkunsten (excl. festivals)|Aantal podiumkunsten totaal|Binnen 20 km";"aantal";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Vrije tijd en cultuur|Podiumkunsten (excl. festivals)|Afstand tot poppodium";"km";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Vrije tijd en cultuur|Bioscoop|Afstand tot bioscoop";"km";"6,6";"4,3";"1,0";"1,3";"0,7";"0,5";"0,8";"1,6";"1,4";"2,1";"2,2";"2,4";"2,4";"2,8";"1,9";"1,3";"2,0";"2,5";"2,7";"3,5";"2,9";"4,8";"6,2";"4,6";"3,1";"3,6";"2,4";"1,8";"2,0";"2,5";"2,4";"2,6";"2,4";"3,4";"5,3";"5,3";"3,8";"5,7";"6,0";"6,2";"2,9";"1,9";"3,1";"2,5";"2,8";"3,7";"5,6";"4,4";"2,7";"2,1";"0,7";"1,6";"2,9";"2,5";"1,9";"2,3";"1,8";"1,9";"1,9";"3,4";"2,2";"3,8";"3,0";"4,3";"8,6";"8,6";"8,9";"6,4";"6,3";"7,1";"7,3";"8,9";"10,6";"8,4";"11,8";"4,5";"6,4";"2,9";"3,8";"4,8";"4,2";"5,4";"3,6";"5,7";"4,1";"9,4";"4,1";"3,8";"4,2";"18,7";"18,2";"18,9";"15,5";"1,4";"1,4";"2,7";"2,7";"7,6";"6,2";"9,3";".";".";".";"15,3";".";".";"21,3";".";".";".";".";"10,5";"10,5";"."
"Vrije tijd en cultuur|Bioscoop|Aantal bioscopen|Binnen 5 km";"aantal";"1,2";"2,7";"4,6";"4,9";"4,1";"4,6";"4,1";"5,0";"4,5";"5,4";"4,9";"6,0";"5,9";"5,1";"6,0";"5,0";"4,8";"5,0";"5,0";"2,7";"4,3";"0,8";"0,2";"1,2";"2,0";"2,0";"4,0";"4,0";"4,0";"4,0";"4,3";"3,9";"3,9";"5,0";"0,8";"0,4";"3,0";"0,2";"0,2";"0,0";"3,8";"4,1";"3,8";"4,0";"4,0";"3,4";"0,4";"2,6";"4,0";"4,5";"5,0";"5,0";"2,8";"4,9";"4,7";"5,0";"5,0";"5,0";"5,0";"1,2";"1,8";"1,2";"1,1";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,6";"0,0";"5,0";"4,5";"0,8";"3,8";"0,0";"3,7";"0,0";"3,7";"0,0";"0,9";"1,0";"0,9";"0,0";"0,0";"0,0";"0,0";"2,7";"2,7";"5,0";"5,0";"0,2";"0,5";"0,0";".";".";".";"0,3";".";".";"0,0";".";".";".";".";"0,0";"0,0";"."
"Vrije tijd en cultuur|Bioscoop|Aantal bioscopen|Binnen 10 km";"aantal";"2,8";"5,6";"7,2";"7,0";"7,6";"7,0";"7,1";"7,0";"7,7";"8,0";"8,0";"8,0";"8,0";"8,0";"8,0";"8,0";"8,0";"8,0";"7,8";"7,9";"8,1";"5,6";"7,2";"7,0";"8,5";"7,8";"7,0";"7,0";"7,0";"7,0";"7,2";"7,0";"7,0";"8,0";"6,3";"6,7";"7,0";"6,0";"5,7";"5,2";"6,8";"7,0";"7,0";"7,0";"7,0";"6,6";"5,2";"5,7";"7,0";"6,5";"7,0";"7,0";"5,4";"6,7";"6,0";"7,0";"7,0";"7,0";"7,0";"5,0";"5,0";"5,0";"5,0";"5,0";"2,5";"2,5";"2,9";"5,0";"5,0";"5,0";"5,0";"3,0";"0,2";"4,2";"0,0";"6,1";"5,0";"7,0";"7,0";"5,0";"7,0";"6,6";"6,9";"5,2";"6,9";"3,1";"1,1";"1,3";"1,0";"0,0";"0,0";"0,0";"0,0";"7,7";"7,7";"8,0";"8,0";"4,5";"6,3";"2,4";".";".";".";"0,3";".";".";"0,0";".";".";".";".";"0,1";"0,1";"."
